numar_factura,numar_comanda,cod_articol,id_cantitate
2410001734,2045288,3237855,1||2045288||2||1
2410001735,2045310,2508080,1||2045310||2||1
2410001736,2045382,4791154,1||2045382||1||2
2410001738,2043573,5620563,1||2043573||1||1
2410001740,2045391,78412,1||2045391||1||1
2410001758,2044889,1018644,1||2044889||2||1
2410001758,2044889,1018646,1||2044889||2||2
2410001763,2045377,1650518,1||2045377||1||1
2410001763,2045377,2801441,1||2045377||1||2
2410001765,2045409,1595259,1||2045409||1||1
2410001765,2045409,3224456,1||2045409||1||2
2410001776,2036707,3224741,1||2036707||6||9
2410001782,2045501,1621954,1||2045501||1||1
2410001790,2044902,871878,1||2044902||1||2
2410001790,2044902,1309982,1||2044902||1||3
2410001790,2044902,5025725,1||2044902||1||1
2410001805,2045112,5820782,1||2045112||1||1
2410001814,2045609,2349797,1||2045609||1||1
2410001824,2045662,1606389,1||2045662||1||2
2410001824,2045662,5820285,1||2045662||1||3
2410001834,2023403,2252242,1||2023403||1||1
2410001836,2037094,2228727,1||2037094||1||3
2410001837,2043013,5688368,1||2043013||2||1
2410001856,2045963,2801326,1||2045963||1||2
2410001856,2045963,2836550,1||2045963||1||1
2410001861,2046029,1016061,1||2046029||1||1
2410001862,2045022,1208261,1||2045022||3||1
2410001863,2045885,2837388,1||2045885||1||1
2410001866,2045093,1721940,1||2045093||1||1
2410001881,2046108,1532967,1||2046108||1||1
2410001881,2046108,5615766,1||2046108||1||2
2410001881,2046108,5645037,1||2046108||1||4
2410001884,2045483,5347,1||2045483||1||2
2410001884,2045483,1617988,1||2045483||1||1
2410001885,2046155,5347,1||2046155||1||1
2410001885,2046155,6919,1||2046155||1||2
2410001907,2046289,3156471,1||2046289||1||1
2410001933,2046273,3757634,1||2046273||1||4
2410001943,2033548,5050191,1||2033548||2||2
2410001950,2045728,1623970,1||2045728||1||2
2410001950,2045728,2542161,1||2045728||1||1
2410001958,2006451,1721940,1||2006451||2||1
2410001959,2039314,3213231,1||2039314||2||6
2410001963,2019508,5031338,1||2019508||1||4
2410001963,2019508,6153887,1||2019508||1||3
2410001964,2046415,8585,1||2046415||2||1
2410001979,2043255,2245434,1||2043255||1||3
2410001987,2046511,1533675,1||2046511||2||3
2410001987,2046511,3201087,1||2046511||2||4
2410001994,2043003,2801444,1||2043003||2||1
2410002005,2044200,3286675,1||2044200||2||15
2410002012,2046191,2348777,1||2046191||1||3
2410002017,2046690,1727460,1||2046690||1||1
2410002026,2046654,1598102,1||2046654||1||1
2410002026,2046654,2226302,1||2046654||1||3
2410002026,2046654,2231530,1||2046654||1||2
2410002069,2041531,1323529,1||2041531||2||2
2410002070,2028686,1200605,1||2028686||4||2
2410002071,2028686,1200605,1||2028686||5||2
2410002075,2046936,3752716,1||2046936||1||2
2410002075,2046936,3752717,1||2046936||1||1
2410002115,2047093,1205660,1||2047093||1||1
2410002116,2046362,3288076,1||2046362||2||2
2410002120,2046969,1028098,1||2046969||1||1
2410002120,2046969,1727553,1||2046969||1||2
2410002138,2046166,6492,1||2046166||2||5
2410002138,2046166,6919,1||2046166||2||11
2410002138,2046166,15833,1||2046166||2||17
2410002138,2046166,77155,1||2046166||2||1
2410002138,2046166,3200862,1||2046166||2||23
2410002138,2046166,5753032,1||2046166||2||18
2410002139,2047144,5639827,1||2047144||1||1
2410002139,2047144,5799477,1||2047144||1||2
2410002151,2047086,1532973,1||2047086||1||1
2410002163,2046415,5184,1||2046415||4||4
2410002163,2046415,5189,1||2046415||4||5
2410002163,2046415,5377,1||2046415||4||7
2410002163,2046415,68749,1||2046415||4||6
2410002170,2047237,2233163,1||2047237||2||1
2410002172,2047349,2836861,1||2047349||1||2
2410002174,2047240,1962977,1||2047240||1||1
2410002175,2047232,1601358,1||2047232||1||1
2410002175,2047232,1604403,1||2047232||1||2
2410002195,2047242,3286123,1||2047242||1||2
2410002195,2047242,3286124,1||2047242||1||1
2410002196,2047493,3785647,1||2047493||1||1
2410002210,2046686,2096675,1||2046686||1||1
2410002221,2046783,4896222,1||2046783||1||1
2410002221,2046783,4958661,1||2046783||1||2
2410002233,2047711,1028098,1||2047711||1||1
2410002243,2047797,2802182,1||2047797||1||1
2410002254,2047761,3224741,1||2047761||1||6
2410002254,2047761,3749303,1||2047761||1||3
2410002254,2047761,3749359,1||2047761||1||1
2410002254,2047761,4765417,1||2047761||1||2
2410002254,2047761,5045921,1||2047761||1||5
2410002254,2047761,5495328,1||2047761||1||4
2410002257,2047278,4928,1||2047278||1||5
2410002257,2047278,1621683,1||2047278||1||4
2410002257,2047278,1621684,1||2047278||1||3
2410002257,2047278,5753539,1||2047278||1||2
2410002270,2047890,8587,1||2047890||1||1
2410002314,2042005,1611556,1||2042005||1||2
2410002336,2048087,2255218,1||2048087||1||1
2410002337,2048102,3224242,1||2048102||1||1
2410002353,2048118,75761,1||2048118||2||1
2410002354,2046684,2345449,1||2046684||1||6
2410002355,2048149,3251237,1||2048149||2||2
2410002359,2035240,2344128,1||2035240||1||2
2410002368,2047979,4985,1||2047979||1||4
2410002368,2047979,1011180,1||2047979||1||1
2410002368,2047979,1011187,1||2047979||1||2
2410002368,2047979,1209366,1||2047979||1||3
2410002368,2047979,3223507,1||2047979||1||5
2410002373,2047979,1011180,1||2047979||2||1
2410002373,2047979,1011187,1||2047979||2||2
2410002380,2048292,1011179,1||2048292||1||1
2410002380,2048292,1011186,1||2048292||1||2
2410002380,2048292,1209366,1||2048292||1||3
2410002401,2048206,2241018,1||2048206||2||3
2410002428,2048407,3224491,1||2048407||1||1
2410002440,2048469,1016871,1||2048469||1||2
2410002440,2048469,1016931,1||2048469||1||3
2410002444,2048180,172128,1||2048180||1||7
2410002444,2048180,2530185,1||2048180||1||1
2410002444,2048180,2563888,1||2048180||1||3
2410002451,2048488,2801440,1||2048488||1||1
2410002456,2048503,2532473,1||2048503||1||1
2410002458,2048616,2542949,1||2048616||1||1
2410002458,2048616,5431147,1||2048616||1||2
2410002464,2044485,1011157,1||2044485||1||7
2410002464,2044485,1011179,1||2044485||1||4
2410002464,2044485,1011186,1||2044485||1||5
2410002464,2044485,1017232,1||2044485||1||6
2410002468,2048639,3103964,1||2048639||2||5
2410002468,2048639,3105068,1||2048639||2||1
2410002468,2048639,3749230,1||2048639||2||3
2410002477,2046462,2530695,1||2046462||1||3
2410002487,2048674,1607082,1||2048674||1||1
2410002487,2048674,3102651,1||2048674||1||2
2410002491,2048923,2539835,1||2048923||2||2
2410002502,2048666,3214888,1||2048666||2||2
2410002503,2048726,1011883,1||2048726||2||2
2410002503,2048726,3145563,1||2048726||2||4
2410002503,2048726,4975810,1||2048726||2||3
2410002505,2048876,2530685,1||2048876||2||4
2410002507,2048983,2818544,1||2048983||1||1
2410002507,2048983,2818547,1||2048983||1||2
2410002508,2048950,174314,1||2048950||1||1
2410002509,2048807,1009938,1||2048807||1||1
2410002511,2048965,24043,1||2048965||2||3
2410002511,2048965,2538415,1||2048965||2||1
2410002512,2048947,1011186,1||2048947||1||3
2410002512,2048947,2791556,1||2048947||1||1
2410002512,2048947,2822349,1||2048947||1||2
2410002514,2043658,2820695,1||2043658||3||3
2410002514,2043658,2820697,1||2043658||3||7
2410002514,2043658,2820698,1||2043658||3||8
2410002514,2043658,2820705,1||2043658||3||6
2410002514,2043658,3160111,1||2043658||3||9
2410002534,2048787,2540846,1||2048787||1||3
2410002534,2048787,3155006,1||2048787||1||10
2410002534,2048787,3223507,1||2048787||1||11
2410002534,2048787,3737480,1||2048787||1||13
2410002534,2048787,3749267,1||2048787||1||16
2410002534,2048787,3749299,1||2048787||1||15
2410002534,2048787,3749318,1||2048787||1||14
2410002534,2048787,3749364,1||2048787||1||12
2410002540,2047344,1621252,1||2047344||2||6
2410002570,2049194,2340054,1||2049194||1||1
2410002577,2049149,3796835,1||2049149||1||1
2410002582,2047784,3192449,1||2047784||1||1
2410002582,2047784,6158720,1||2047784||1||2
2410002584,2044615,2830802,1||2044615||1||3
2410002584,2044615,3118319,1||2044615||1||4
2410002611,2049280,4973593,1||2049280||2||5
2410002611,2049280,5753539,1||2049280||2||1
2410002628,2049368,2800235,1||2049368||2||1
2410002645,2048864,2091612,1||2048864||1||2
2410002655,2049353,3749288,1||2049353||2||2
2410002655,2049353,3749329,1||2049353||2||1
2410002655,2049353,4757872,1||2049353||2||5
2410002658,2049554,4986,1||2049554||1||1
2410002658,2049554,3223507,1||2049554||1||2
2410002665,2049468,4829238,1||2049468||1||2
2410002666,2049006,3211184,1||2049006||1||2
2410002666,2049006,3211185,1||2049006||1||3
2410002670,2048658,6371,1||2048658||1||4
2410002670,2048658,3285931,1||2048658||1||2
2410002670,2048658,3285933,1||2048658||1||3
2410002670,2048658,5648860,1||2048658||1||5
2410002673,2047735,5635,1||2047735||1||21
2410002673,2047735,5635,1||2047735||1||22
2410002673,2047735,1015951,1||2047735||1||12
2410002673,2047735,1953415,1||2047735||1||15
2410002673,2047735,4829520,1||2047735||1||23
2410002686,2044615,5691264,1||2044615||2||5
2410002705,2049500,5347,1||2049500||1||9
2410002705,2049500,6270,1||2049500||1||8
2410002705,2049500,6666,1||2049500||1||4
2410002705,2049500,7160,1||2049500||1||3
2410002706,2049052,2801455,1||2049052||2||3
2410002707,2049621,1533675,1||2049621||2||2
2410002709,2049457,3224781,1||2049457||1||1
2410002712,2049297,1598264,1||2049297||1||2
2410002714,2049340,5620616,1||2049340||1||1
2410002714,2049340,5620617,1||2049340||1||2
2410002715,2049216,2821692,1||2049216||3||1
2410002715,2049216,3211841,1||2049216||3||22
2410002726,2049794,2219543,1||2049794||1||1
2410002747,2049919,1579619,1||2049919||1||1
2410002752,2049730,2355321,1||2049730||1||1
2410002757,2049193,7555,1||2049193||1||1
2410002758,2004872,8881,1||2004872||2||2
2410002761,2036748,1598247,1||2036748||2||1
2410002761,2036748,1601374,1||2036748||2||2
2410002761,2036748,1601435,1||2036748||2||3
2410002762,2032508,1598247,1||2032508||2||1
2410002762,2032508,1601374,1||2032508||2||2
2410002762,2032508,1601435,1||2032508||2||3
2410002763,2049166,1595479,1||2049166||1||1
2410002772,2049737,1028098,1||2049737||2||19
2410002794,2044530,1613352,1||2044530||2||3
2410002802,2050071,2228727,1||2050071||1||1
2410002804,2049968,7152,1||2049968||1||4
2410002804,2049968,7189,1||2049968||1||7
2410002804,2049968,7863,1||2049968||1||1
2410002804,2049968,8586,1||2049968||1||5
2410002804,2049968,1200135,1||2049968||1||6
2410002804,2049968,2252239,1||2049968||1||9
2410002804,2049968,2564320,1||2049968||1||8
2410002804,2049968,3286675,1||2049968||1||3
2410002804,2049968,5690188,1||2049968||1||2
2410002805,2050208,2808550,1||2050208||1||1
2410002806,2050201,5030621,1||2050201||1||1
2410002808,2050209,2830721,1||2050209||1||1
2410002813,2048547,1013893,1||2048547||1||13
2410002813,2048547,3146672,1||2048547||1||7
2410002813,2048547,3146673,1||2048547||1||6
2410002817,2050165,5347,1||2050165||1||3
2410002817,2050165,2307715,1||2050165||1||1
2410002817,2050165,4829520,1||2050165||1||2
2410002826,2050124,3163068,1||2050124||3||3
2410002829,2050248,5691061,1||2050248||1||2
2410002830,2050058,1727553,1||2050058||1||1
2410002834,2049998,2818196,1||2049998||1||10
2410002834,2049998,3223507,1||2049998||1||2
2410002834,2049998,3751261,1||2049998||1||1
2410002834,2049998,4750876,1||2049998||1||7
2410002834,2049998,4759636,1||2049998||1||11
2410002834,2049998,4999246,1||2049998||1||12
2410002834,2049998,5495546,1||2049998||1||8
2410002834,2049998,5794633,1||2049998||1||13
2410002850,2045215,4986975,1||2045215||3||2
2410002869,2050078,1200025,1||2050078||1||1
2410002877,2050373,1200025,1||2050373||1||2
2410002885,2050202,2365899,1||2050202||1||1
2410002886,2049823,2530211,1||2049823||1||1
2410002895,2050024,1248939,1||2050024||1||1
2410002898,2050008,3237908,1||2050008||1||2
2410002898,2050008,4758423,1||2050008||1||1
2410002901,2049701,1248939,1||2049701||1||1
2410002901,2049701,2816569,1||2049701||1||3
2410002901,2049701,5037942,1||2049701||1||2
2410002922,2050622,1607082,1||2050622||1||1
2410002937,2050658,2356165,1||2050658||1||2
2410002937,2050658,5806067,1||2050658||1||1
2410002938,2050640,1028922,1||2050640||2||1
2410002965,2050836,5636,1||2050836||1||1
2410002986,2050887,2542949,1||2050887||1||1
2410002986,2050887,5431147,1||2050887||1||2
2410002988,2050731,172128,1||2050731||1||3
2410002988,2050731,2544947,1||2050731||1||2
2410002988,2050731,2836110,1||2050731||1||5
2410002997,2050825,1309196,1||2050825||1||3
2410002997,2050825,4984892,1||2050825||1||5
2410003007,2048872,2544945,1||2048872||2||1
2410003008,2049023,1953415,1||2049023||1||4
2410003008,2049023,4994197,1||2049023||1||3
2410003009,2050862,2307692,1||2050862||1||1
2410003009,2050862,2544947,1||2050862||1||4
2410003015,2050971,2812563,1||2050971||1||1
2410003026,2050947,5454671,1||2050947||1||1
2410003058,2050189,1053244,1||2050189||1||3
2410003058,2050189,2339702,1||2050189||1||1
2410003067,2051247,1599122,1||2051247||1||1
2410003069,2051276,2307305,1||2051276||1||1
2410003084,2051252,3285925,1||2051252||1||2
2410003084,2051252,3285926,1||2051252||1||3
2410003104,2051409,1532967,1||2051409||1||1
2410003113,2051172,2307305,1||2051172||1||1
2410003133,2051334,4757674,1||2051334||1||1
2410003134,2051580,3737377,1||2051580||1||1
2410003134,2051580,3737417,1||2051580||1||2
2410003158,2048557,4988,1||2048557||1||6
2410003158,2048557,177591,1||2048557||1||4
2410003158,2048557,1023199,1||2048557||1||3
2410003158,2048557,2313800,1||2048557||1||5
2410003159,2051620,2365904,1||2051620||1||1
2410003166,2051716,1233405,1||2051716||1||2
2410003174,2051614,5797084,1||2051614||1||2
2410003177,2051542,8592,1||2051542||1||1
2410003194,2051763,1011180,1||2051763||2||4
2410003194,2051763,3117797,1||2051763||2||3
2410003196,2051870,2801351,1||2051870||1||1
2410003199,2051832,1596539,1||2051832||1||1
2410003206,2044089,5050303,1||2044089||2||2
2410003210,2041293,5846071,1||2041293||2||4
2410003211,2051911,2238433,1||2051911||1||1
2410003211,2051911,4991940,1||2051911||1||2
2410003212,2051840,2226281,1||2051840||1||1
2410003212,2051840,2226296,1||2051840||1||3
2410003212,2051840,2226317,1||2051840||1||4
2410003212,2051840,2818842,1||2051840||1||2
2410003225,2051935,3103915,1||2051935||1||1
2410003234,2051052,5806067,1||2051052||1||1
2410003243,2049501,5065,1||2049501||1||2
2410003243,2049501,2251607,1||2049501||1||1
2410003250,2051621,8307,1||2051621||1||4
2410003250,2051621,2345499,1||2051621||1||3
2410003250,2051621,5795159,1||2051621||1||1
2410003254,2048616,2542949,1||2048616||2||1
2410003254,2048616,5431147,1||2048616||2||2
2410003259,2051768,7457,1||2051768||1||1
2410003260,2051768,9870,1||2051768||2||2
2410003260,2051768,3103541,1||2051768||2||3
2410003263,2052040,1727494,1||2052040||2||2
2410003263,2052040,2296917,1||2052040||2||1
2410003269,2052060,3215670,1||2052060||1||1
2410003284,2052206,2818269,1||2052206||1||2
2410003284,2052206,5433140,1||2052206||1||3
2410003291,2048557,177591,1||2048557||2||4
2410003314,2028825,6285,1||2028825||1||2
2410003316,2052492,2529456,1||2052492||1||2
2410003316,2052492,2529457,1||2052492||1||1
2410003333,2052384,2801438,1||2052384||1||1
2410003334,2052429,24259,1||2052429||1||1
2410003334,2052429,2822180,1||2052429||1||2
2410003336,2052521,4985162,1||2052521||1||1
2410003340,2052487,5625720,1||2052487||2||2
2410003341,2044030,2339702,1||2044030||2||1
2410003347,2052691,5638528,1||2052691||2||1
2410003356,2052708,5910,1||2052708||1||2
2410003356,2052708,7457,1||2052708||1||1
2410003375,2052859,3156329,1||2052859||1||1
2410003387,2052927,2534152,1||2052927||1||2
2410003396,2052791,2825776,1||2052791||1||1
2410003402,2052913,2847260,1||2052913||1||1
2410003409,2053017,2227157,1||2053017||2||1
2410003411,2052863,1309196,1||2052863||1||7
2410003411,2052863,3794236,1||2052863||1||6
2410003417,2053071,2801316,1||2053071||1||3
2410003417,2053071,3104749,1||2053071||1||1
2410003417,2053071,5030430,1||2053071||1||2
2410003417,2053071,5920753,1||2053071||1||4
2410003419,2053080,2086677,1||2053080||1||1
2410003426,2053074,2227361,1||2053074||1||1
2410003427,2053131,5454878,1||2053131||1||1
2410003428,2052936,1028098,1||2052936||2||1
2410003429,2052602,3786120,1||2052602||1||2
2410003460,2053360,2542949,1||2053360||1||1
2410003460,2053360,5431147,1||2053360||1||2
2410003463,2053174,1580386,1||2053174||1||1
2410003464,2053178,2347690,1||2053178||2||1
2410003474,2053281,3268326,1||2053281||1||1
2410003498,2053333,1648074,1||2053333||1||2
2410003498,2053333,1718706,1||2053333||1||4
2410003498,2053333,2808651,1||2053333||1||1
2410003498,2053333,5753346,1||2053333||1||3
2410003502,2049501,3719870,1||2049501||4||3
2410003508,2053450,2961829,1||2053450||1||1
2410003514,2053464,168545,1||2053464||1||1
2410003514,2053464,2345324,1||2053464||1||2
2410003514,2053464,2345325,1||2053464||1||4
2410003514,2053464,2345326,1||2053464||1||3
2410003520,2053542,3224456,1||2053542||1||1
2410003521,2053270,1532967,1||2053270||2||5
2410003532,2053492,1606548,1||2053492||1||2
2410003532,2053492,2573264,1||2053492||1||1
2410003551,2053637,6163,1||2053637||1||2
2410003551,2053637,1013586,1||2053637||1||3
2410003551,2053637,2226279,1||2053637||1||1
2410003551,2053637,2818552,1||2053637||1||4
2410003557,2052854,1729795,1||2052854||2||2
2410003557,2052854,1729796,1||2052854||2||1
2410003601,2053749,3287287,1||2053749||1||1
2410003605,2053851,3156209,1||2053851||1||1
2410003610,2053306,3813854,1||2053306||1||1
2410003611,2053720,2246307,1||2053720||1||7
2410003611,2053720,2307698,1||2053720||1||2
2410003611,2053720,4759478,1||2053720||1||5
2410003626,2053901,1580263,1||2053901||1||2
2410003626,2053901,2801699,1||2053901||1||1
2410003630,2053994,1595257,1||2053994||1||2
2410003630,2053994,2836196,1||2053994||1||1
2410003638,2053926,1199687,1||2053926||1||3
2410003638,2053926,3155747,1||2053926||1||4
2410003638,2053926,3531784,1||2053926||1||1
